Elevation,Slope,Aspect,Profile_curvature,Plan_Curvature,Vegetation,Lithology,Tmax,Tmin,Wind,Humidity,Solar,PrecipAcum3,PrecipAcum5,PrecipAcum7,PrecipAcum10,PrecipAcum15,PrecipAcum20,PrecipAcum30,Landslide
851.71,74.76,181.15,-0.0188,0.1204,1,1,27.97,21.01,0.9353,0.9279,16.64,44.67,74.63,104.58,149.63,225.59,301.41,450.88,1
859.17,74.94,190.96,-0.0058,0.1250,1,1,27.97,21.01,0.9354,0.9279,16.64,44.67,74.62,104.57,149.61,225.56,301.38,450.83,1
918.66,79.07,177.91,0.0173,0.0064,1,1,27.96,20.99,0.9390,0.9277,16.69,44.34,74.08,103.81,148.54,223.98,299.27,447.78,1
912.21,79.24,174.85,0.0126,0.0034,1,1,27.95,20.99,0.9391,0.9277,16.69,44.33,74.07,103.80,148.53,223.95,299.23,447.73,1
898.62,79.40,171.88,0.0070,-0.0017,1,1,27.95,20.99,0.9391,0.9277,16.70,44.33,74.06,103.79,148.51,223.93,299.20,447.68,1
880.30,79.42,170.25,0.0040,-0.0071,1,1,27.95,20.99,0.9392,0.9277,16.70,44.32,74.05,103.77,148.49,223.90,299.16,447.62,1
860.55,79.28,171.30,-0.0018,-0.0145,1,1,27.95,20.99,0.9393,0.9277,16.70,44.32,74.04,103.76,148.47,223.87,299.13,447.57,1
846.49,79.04,173.25,-0.0072,-0.0217,1,1,27.95,20.99,0.9393,0.9277,16.70,44.31,74.03,103.75,148.45,223.85,299.09,447.52,1
834.22,78.72,173.80,-0.0093,-0.0275,1,1,27.95,20.99,0.9394,0.9277,16.70,44.31,74.02,103.74,148.44,223.82,299.05,447.47,1
821.90,78.40,175.38,-0.0059,-0.0315,1,1,27.95,20.99,0.9394,0.9277,16.70,44.30,74.01,103.72,148.42,223.79,299.02,447.42,1
815.77,78.20,177.67,-0.0019,-0.0350,1,1,27.95,20.99,0.9395,0.9276,16.70,44.30,74.00,103.71,148.40,223.77,298.98,447.37,1
813.07,78.04,178.43,-0.0001,-0.0389,1,1,27.95,20.99,0.9396,0.9276,16.70,44.29,73.99,103.70,148.38,223.74,298.95,447.31,1
810.56,77.78,177.66,0.0021,-0.0438,1,1,27.95,20.99,0.9396,0.9276,16.70,44.28,73.98,103.68,148.36,223.71,298.91,447.26,1
810.40,78.17,177.80,0.0162,-0.0544,1,1,27.96,20.99,0.9390,0.9277,16.69,44.34,74.07,103.81,148.54,223.97,299.26,447.76,1
803.62,77.97,174.62,0.0109,-0.0609,1,1,27.96,20.99,0.9391,0.9277,16.70,44.33,74.06,103.79,148.52,223.95,299.22,447.71,1
789.34,77.48,171.98,0.0059,-0.0681,1,1,27.96,20.99,0.9392,0.9277,16.70,44.33,74.05,103.78,148.50,223.92,299.19,447.66,1
774.31,76.60,170.43,0.0025,-0.0768,1,1,27.95,20.99,0.9392,0.9277,16.70,44.32,74.05,103.77,148.49,223.89,299.15,447.61,1
756.80,75.33,171.15,-0.0022,-0.0875,1,1,27.95,20.99,0.9393,0.9277,16.70,44.32,74.04,103.76,148.47,223.87,299.11,447.55,1
746.61,73.85,173.67,-0.0074,-0.1003,1,1,27.95,20.99,0.9394,0.9277,16.70,44.31,74.03,103.74,148.45,223.84,299.08,447.50,1
739.92,72.31,174.32,-0.0084,-0.1102,1,1,27.95,20.99,0.9394,0.9276,16.70,44.30,74.02,103.73,148.43,223.81,299.04,447.45,1
734.08,70.71,175.45,-0.0063,-0.1179,1,1,27.95,20.99,0.9395,0.9276,16.70,44.30,74.01,103.72,148.41,223.79,299.01,447.40,1
730.83,69.51,177.63,-0.0032,-0.1216,1,1,27.95,20.99,0.9395,0.9276,16.70,44.29,74.00,103.71,148.40,223.76,298.97,447.35,1
729.50,68.86,178.63,-0.0012,-0.1212,1,1,27.95,20.99,0.9396,0.9276,16.70,44.29,73.99,103.69,148.38,223.73,298.94,447.30,1
728.52,68.29,178.27,0.0019,-0.1187,1,1,27.95,20.99,0.9397,0.9276,16.70,44.28,73.98,103.68,148.36,223.71,298.90,447.25,1
726.89,67.44,177.21,0.0013,-0.1165,1,1,27.95,20.99,0.9397,0.9276,16.70,44.28,73.97,103.67,148.34,223.68,298.87,447.19,1
727.99,68.41,179.87,0.0134,-0.1453,1,1,27.96,20.99,0.9390,0.9277,16.69,44.34,74.08,103.82,148.55,223.99,299.28,447.79,1
727.12,67.88,177.80,0.0110,-0.1495,1,1,27.96,20.99,0.9391,0.9277,16.70,44.34,74.07,103.80,148.53,223.96,299.25,447.74,1
724.23,66.25,174.17,0.0080,-0.1504,1,1,27.96,20.99,0.9391,0.9277,16.70,44.33,74.06,103.79,148.51,223.94,299.21,447.69,1
718.84,63.02,171.03,0.0027,-0.1507,1,1,27.96,20.99,0.9392,0.9277,16.70,44.33,74.05,103.78,148.50,223.91,299.17,447.64,1
714.18,57.62,168.78,-0.0017,-0.1536,1,1,27.96,20.99,0.9393,0.9277,16.70,44.32,74.04,103.76,148.48,223.88,299.14,447.59,1
710.28,49.86,168.86,-0.0052,-0.1565,1,1,27.95,20.99,0.9393,0.9276,16.70,44.31,74.03,103.75,148.46,223.86,299.10,447.54,1
709.43,41.44,172.81,-0.0049,-0.1598,1,1,27.95,20.99,0.9394,0.9276,16.70,44.31,74.02,103.74,148.44,223.83,299.07,447.49,1
709.43,34.38,173.94,-0.0054,-0.1627,1,1,27.95,20.99,0.9394,0.9276,16.70,44.30,74.01,103.73,148.43,223.80,299.03,447.43,1
709.43,28.20,174.90,-0.0030,-0.1626,1,1,27.95,20.99,0.9395,0.9276,16.70,44.30,74.01,103.71,148.41,223.78,299.00,447.38,1
709.75,23.82,177.09,-0.0014,-0.1598,1,1,27.95,20.99,0.9396,0.9276,16.70,44.29,74.00,103.70,148.39,223.75,298.96,447.33,1
709.72,21.61,177.73,-0.0017,-0.1552,1,1,27.95,20.99,0.9396,0.9276,16.70,44.29,73.99,103.69,148.37,223.72,298.93,447.28,1
709.69,20.26,176.86,-0.0001,-0.1487,1,1,27.95,20.99,0.9397,0.9276,16.70,44.28,73.98,103.68,148.35,223.70,298.89,447.23,1
709.64,18.41,174.88,-0.0021,-0.1424,1,1,27.95,20.99,0.9397,0.9276,16.71,44.28,73.97,103.66,148.34,223.67,298.86,447.18,1
709.57,15.46,171.22,-0.0021,-0.1351,1,1,27.95,20.99,0.9398,0.9276,16.71,44.27,73.96,103.65,148.32,223.64,298.82,447.13,1
710.24,17.92,186.24,-0.0119,-0.1603,1,1,27.96,21.00,0.9390,0.9277,16.69,44.35,74.08,103.82,148.56,224.01,299.30,447.83,1
710.28,16.97,184.02,0.0004,-0.1728,1,1,27.96,20.99,0.9390,0.9277,16.70,44.34,74.08,103.81,148.54,223.98,299.27,447.78,1
710.83,13.61,182.04,0.0085,-0.1847,1,1,27.96,20.99,0.9391,0.9277,16.70,44.33,74.07,103.80,148.53,223.96,299.23,447.73,1
711.42,7.17,171.28,-0.0067,-0.1709,1,1,27.96,20.99,0.9392,0.9277,16.70,44.33,74.06,103.79,148.51,223.93,299.20,447.67,1
711.48,2.97,35.07,-0.0534,-0.1286,1,1,27.96,20.99,0.9392,0.9276,16.70,44.32,74.05,103.77,148.49,223.90,299.16,447.62,1
711.85,12.79,1.52,-0.1719,-0.0081,1,1,27.96,20.99,0.9393,0.9276,16.70,44.32,74.04,103.76,148.47,223.88,299.13,447.57,1
712.05,22.43,354.80,-0.0200,-0.1549,1,1,27.96,20.99,0.9393,0.9276,16.70,44.31,74.03,103.75,148.46,223.85,299.09,447.52,1
712.38,29.93,352.92,-0.0010,-0.1583,1,1,27.96,20.99,0.9394,0.9276,16.70,44.31,74.02,103.74,148.44,223.82,299.06,447.47,1
712.95,34.76,354.89,0.0019,-0.1503,1,1,27.95,20.99,0.9395,0.9276,16.70,44.30,74.01,103.72,148.42,223.80,299.02,447.42,1
713.36,37.05,357.89,0.0039,-0.1467,1,1,27.95,20.99,0.9395,0.9276,16.70,44.30,74.00,103.71,148.40,223.77,298.99,447.37,1
713.78,36.82,0.81,0.0026,-0.1438,1,1,27.95,20.99,0.9396,0.9276,16.70,44.29,73.99,103.70,148.38,223.74,298.95,447.32,1
713.77,34.69,3.31,-0.0013,-0.1424,1,1,27.95,20.99,0.9397,0.9276,16.70,44.28,73.98,103.68,148.37,223.72,298.92,447.26,1
713.69,31.50,4.56,-0.0042,-0.1415,1,1,27.95,20.99,0.9397,0.9276,16.71,44.28,73.98,103.67,148.35,223.69,298.88,447.21,1
3030.05,29.19,147.49,-0.0023,-0.0142,1,3,27.50,20.24,1.0632,0.9146,18.83,38.31,64.13,90.07,129.34,195.78,261.77,393.61,1
3317.22,40.14,144.40,-0.0018,-0.0004,1,3,27.48,20.20,1.0686,0.9140,18.93,38.18,63.92,89.79,128.95,195.23,261.04,392.57,1
3312.84,30.37,127.42,0.0035,0.0062,1,3,27.48,20.20,1.0687,0.9140,18.93,38.18,63.92,89.78,128.95,195.23,261.04,392.56,1
3070.34,60.52,235.02,-0.0054,0.0160,1,3,27.50,20.24,1.0624,0.9147,18.82,38.33,64.16,90.11,129.40,195.87,261.88,393.77,1
3052.16,61.82,238.73,-0.0100,-0.0033,1,3,27.50,20.24,1.0625,0.9147,18.82,38.33,64.16,90.11,129.40,195.86,261.88,393.77,1
3246.20,31.16,76.52,0.0017,0.0001,1,3,27.48,20.20,1.0680,0.9140,18.92,38.20,63.95,89.82,129.00,195.30,261.14,392.71,1
2976.62,19.18,79.77,-0.0098,-0.0279,1,3,27.51,20.25,1.0610,0.9149,18.79,38.36,64.22,90.19,129.51,196.02,262.09,394.07,1
2976.33,1.50,286.49,-0.0070,-0.0147,1,3,27.51,20.25,1.0609,0.9149,18.79,38.37,64.22,90.19,129.51,196.03,262.10,394.08,1
2990.94,45.63,141.63,0.0135,0.0026,1,3,27.51,20.26,1.0600,0.9150,18.77,38.39,64.26,90.24,129.58,196.12,262.22,394.25,1
2980.36,25.30,70.79,-0.0109,-0.0292,1,3,27.51,20.25,1.0610,0.9149,18.79,38.36,64.22,90.19,129.51,196.02,262.09,394.06,1
2974.51,3.32,56.49,-0.0090,-0.0193,1,3,27.51,20.25,1.0610,0.9149,18.79,38.37,64.22,90.19,129.51,196.02,262.09,394.07,1
2981.25,24.52,135.38,0.0062,-0.0033,1,3,27.51,20.26,1.0600,0.9150,18.77,38.39,64.26,90.24,129.57,196.12,262.22,394.25,1
2974.68,16.34,132.98,0.0020,-0.0027,1,3,27.51,20.26,1.0600,0.9150,18.77,38.39,64.26,90.24,129.58,196.12,262.22,394.26,1
2984.62,34.36,63.76,-0.0111,-0.0283,1,3,27.51,20.25,1.0610,0.9149,18.79,38.36,64.22,90.19,129.50,196.02,262.08,394.06,1
2975.57,12.80,61.96,-0.0087,-0.0206,1,3,27.51,20.25,1.0610,0.9149,18.79,38.36,64.22,90.19,129.51,196.02,262.09,394.07,1
2975.65,15.78,140.36,0.0063,0.0000,1,3,27.51,20.26,1.0600,0.9150,18.77,38.39,64.26,90.24,129.57,196.12,262.21,394.25,1
2978.50,26.99,134.03,0.0065,0.0085,1,3,27.51,20.26,1.0600,0.9150,18.77,38.39,64.26,90.24,129.58,196.12,262.22,394.26,1
2980.45,25.49,57.33,-0.0065,-0.0217,1,3,27.51,20.25,1.0610,0.9149,18.79,38.36,64.22,90.19,129.51,196.02,262.09,394.07,1
615.53,56.87,337.31,-0.0063,-0.0098,1,3,28.00,21.03,0.9335,0.9279,16.62,44.84,74.89,104.95,150.15,226.37,302.45,452.35,1
633.63,54.58,324.24,-0.0076,-0.0180,1,3,28.00,21.03,0.9336,0.9278,16.62,44.83,74.89,104.94,150.14,226.35,302.42,452.31,1
653.30,43.29,319.66,-0.0144,-0.0279,1,3,28.00,21.03,0.9336,0.9278,16.62,44.83,74.88,104.93,150.12,226.33,302.39,452.26,1
618.73,58.06,335.91,-0.0045,-0.0101,1,3,28.01,21.03,0.9334,0.9278,16.62,44.84,74.91,104.97,150.18,226.41,302.50,452.41,1
642.30,55.50,335.47,-0.0050,-0.0167,1,3,28.01,21.03,0.9335,0.9278,16.62,44.84,74.90,104.96,150.16,226.39,302.47,452.37,1
648.36,48.35,341.00,-0.0120,-0.0268,1,3,28.00,21.03,0.9335,0.9278,16.62,44.83,74.89,104.94,150.15,226.37,302.44,452.33,1
658.16,38.28,330.02,-0.0138,-0.0327,1,3,28.00,21.03,0.9336,0.9278,16.62,44.83,74.88,104.93,150.13,226.34,302.41,452.29,1
659.99,26.28,320.71,-0.0171,-0.0357,1,3,28.00,21.03,0.9336,0.9278,16.63,44.82,74.88,104.92,150.12,226.32,302.38,452.24,1
662.82,36.75,317.24,-0.0205,-0.0436,1,3,28.00,21.02,0.9337,0.9278,16.63,44.82,74.87,104.91,150.10,226.30,302.35,452.20,1
672.72,58.56,317.69,-0.0235,-0.0522,1,3,28.00,21.02,0.9337,0.9278,16.63,44.82,74.86,104.90,150.09,226.28,302.32,452.16,1
705.45,70.03,315.35,-0.0242,-0.0550,1,3,28.00,21.02,0.9338,0.9278,16.63,44.81,74.85,104.89,150.07,226.25,302.29,452.11,1
661.31,25.68,329.14,-0.0136,-0.0397,1,3,28.01,21.03,0.9336,0.9278,16.63,44.83,74.88,104.93,150.13,226.33,302.40,452.27,1
662.45,41.86,326.55,-0.0232,-0.0496,1,3,28.00,21.03,0.9337,0.9278,16.63,44.82,74.87,104.92,150.11,226.31,302.37,452.22,1
675.40,60.92,320.77,-0.0292,-0.0571,1,3,28.00,21.02,0.9337,0.9278,16.63,44.82,74.86,104.91,150.10,226.29,302.34,452.18,1
709.84,70.17,318.80,-0.0311,-0.0567,1,3,28.00,21.02,0.9338,0.9278,16.63,44.81,74.86,104.90,150.08,226.27,302.31,452.14,1
2996.16,83.99,277.42,0.0000,-0.0031,1,4,27.47,20.18,1.0719,0.9136,18.99,38.10,63.79,89.60,128.70,194.88,260.57,391.90,1
1044.62,64.00,171.86,0.0107,0.0965,1,5,27.97,21.01,0.9348,0.9280,16.62,44.72,74.70,104.68,149.77,225.80,301.69,451.30,1
1037.62,67.50,169.97,0.0110,0.0870,1,5,27.97,21.01,0.9349,0.9280,16.62,44.71,74.69,104.67,149.75,225.77,301.65,451.25,1
1028.52,71.01,167.81,0.0102,0.0765,1,5,27.97,21.01,0.9349,0.9280,16.62,44.71,74.68,104.65,149.73,225.75,301.62,451.21,1
1012.23,74.12,165.01,0.0047,0.0654,1,5,27.97,21.01,0.9350,0.9280,16.62,44.70,74.67,104.64,149.72,225.72,301.59,451.16,1
988.65,76.21,165.34,0.0028,0.0535,1,5,27.97,21.01,0.9350,0.9280,16.63,44.70,74.66,104.63,149.70,225.70,301.56,451.11,1
965.63,77.39,168.09,-0.0050,0.0421,1,5,27.97,21.01,0.9351,0.9280,16.63,44.69,74.66,104.62,149.68,225.68,301.52,451.06,1
1014.28,74.11,176.24,-0.0003,0.0700,1,5,27.97,21.01,0.9346,0.9281,16.62,44.73,74.73,104.72,149.83,225.88,301.80,451.47,1
1007.45,74.92,173.84,0.0037,0.0655,1,5,27.97,21.01,0.9347,0.9280,16.62,44.73,74.72,104.71,149.81,225.86,301.77,451.42,1
995.29,75.69,173.79,0.0071,0.0599,1,5,27.97,21.01,0.9347,0.9280,16.62,44.72,74.71,104.70,149.79,225.84,301.74,451.37,1
987.20,76.32,174.77,0.0076,0.0522,1,5,27.97,21.01,0.9348,0.9280,16.62,44.72,74.70,104.68,149.78,225.81,301.71,451.33,1
978.14,76.99,172.73,0.0091,0.0427,1,5,27.97,21.01,0.9348,0.9280,16.62,44.71,74.69,104.67,149.76,225.79,301.67,451.28,1
962.37,77.70,170.66,0.0108,0.0335,1,5,27.97,21.01,0.9349,0.9280,16.62,44.71,74.69,104.66,149.74,225.76,301.64,451.23,1
944.49,78.40,168.24,0.0093,0.0232,1,5,27.97,21.01,0.9350,0.9280,16.62,44.70,74.68,104.65,149.73,225.74,301.61,451.18,1
917.78,78.99,165.45,0.0021,0.0108,1,5,27.97,21.01,0.9350,0.9280,16.63,44.70,74.67,104.64,149.71,225.71,301.58,451.14,1
888.14,79.25,165.48,0.0003,-0.0003,1,5,27.97,21.01,0.9351,0.9280,16.63,44.69,74.66,104.63,149.69,225.69,301.54,451.09,1
861.62,79.16,168.11,-0.0061,-0.0108,1,5,27.97,21.01,0.9351,0.9280,16.63,44.69,74.65,104.61,149.68,225.66,301.51,451.04,1
914.93,79.12,176.30,-0.0010,0.0079,1,5,27.97,21.01,0.9346,0.9280,16.62,44.73,74.72,104.71,149.82,225.88,301.79,451.45,1
906.04,79.21,174.44,0.0030,0.0034,1,5,27.97,21.01,0.9347,0.9280,16.62,44.73,74.72,104.70,149.80,225.85,301.76,451.40,1
893.69,79.20,174.38,0.0068,-0.0007,1,5,27.97,21.01,0.9348,0.9280,16.62,44.72,74.71,104.69,149.79,225.83,301.73,451.35,1
884.25,79.16,174.90,0.0067,-0.0066,1,5,27.97,21.01,0.9348,0.9280,16.62,44.72,74.70,104.68,149.77,225.80,301.69,451.30,1
873.46,79.19,172.80,0.0079,-0.0139,1,5,27.97,21.01,0.9349,0.9280,16.62,44.71,74.69,104.67,149.75,225.78,301.66,451.26,1
856.38,79.16,170.87,0.0096,-0.0227,1,5,27.97,21.01,0.9349,0.9280,16.62,44.71,74.68,104.66,149.74,225.75,301.63,451.21,1
837.77,78.88,168.82,0.0066,-0.0338,1,5,27.97,21.01,0.9350,0.9280,16.63,44.70,74.67,104.64,149.72,225.73,301.60,451.16,1
812.07,78.26,165.82,0.0004,-0.0450,1,5,27.97,21.01,0.9350,0.9280,16.63,44.70,74.67,104.63,149.70,225.70,301.56,451.11,1
783.79,77.16,165.09,-0.0013,-0.0548,1,5,27.97,21.01,0.9351,0.9280,16.63,44.69,74.66,104.62,149.69,225.68,301.53,451.07,1
759.60,75.50,167.74,-0.0078,-0.0666,1,5,27.97,21.01,0.9351,0.9280,16.63,44.69,74.65,104.61,149.67,225.65,301.50,451.02,1
745.93,73.41,170.22,-0.0146,-0.0772,1,5,27.97,21.01,0.9352,0.9280,16.63,44.68,74.64,104.60,149.65,225.63,301.46,450.97,1
806.80,78.07,176.28,-0.0010,-0.0440,1,5,27.97,21.01,0.9347,0.9280,16.62,44.73,74.72,104.71,149.81,225.86,301.78,451.42,1
797.64,77.74,174.68,0.0030,-0.0495,1,5,27.97,21.01,0.9347,0.9280,16.62,44.72,74.71,104.70,149.79,225.84,301.74,451.38,1
786.96,77.24,174.73,0.0049,-0.0563,1,5,27.97,21.01,0.9348,0.9280,16.62,44.72,74.70,104.68,149.78,225.82,301.71,451.33,1
779.31,76.67,175.02,0.0044,-0.0636,1,5,27.97,21.01,0.9348,0.9280,16.62,44.71,74.70,104.67,149.76,225.79,301.68,451.28,1
770.25,75.97,172.65,0.0050,-0.0710,1,5,27.97,21.01,0.9349,0.9280,16.62,44.71,74.69,104.66,149.75,225.77,301.65,451.24,1
754.83,74.78,170.72,0.0062,-0.0786,1,5,27.97,21.01,0.9349,0.9280,16.63,44.70,74.68,104.65,149.73,225.74,301.61,451.19,1
742.68,72.73,169.38,0.0037,-0.0853,1,5,27.97,21.01,0.9350,0.9280,16.63,44.70,74.67,104.64,149.71,225.72,301.58,451.14,1
730.25,69.22,165.89,-0.0002,-0.0909,1,5,27.97,21.01,0.9351,0.9280,16.63,44.69,74.66,104.63,149.70,225.69,301.55,451.09,1
718.33,63.17,163.16,-0.0045,-0.0991,1,5,27.97,21.01,0.9351,0.9280,16.63,44.69,74.65,104.61,149.68,225.67,301.52,451.05,1
710.73,53.52,165.65,-0.0086,-0.1047,1,5,27.97,21.01,0.9352,0.9280,16.63,44.68,74.65,104.60,149.66,225.64,301.48,451.00,1
709.02,41.88,169.81,-0.0110,-0.1068,1,5,27.97,21.01,0.9352,0.9280,16.63,44.68,74.64,104.59,149.65,225.62,301.45,450.95,1
859.29,76.11,184.24,-0.0151,-0.0221,1,5,27.98,21.02,0.9334,0.9281,16.60,44.85,74.91,104.98,150.19,226.43,302.52,452.51,1
863.73,76.50,182.34,-0.0005,-0.0184,1,5,27.98,21.02,0.9334,0.9281,16.60,44.84,74.91,104.96,150.18,226.40,302.49,452.46,1
865.50,77.09,180.65,0.0104,-0.0148,1,5,27.98,21.02,0.9335,0.9281,16.60,44.84,74.90,104.95,150.16,226.38,302.46,452.42,1
865.19,77.80,178.98,0.0089,-0.0152,1,5,27.98,21.02,0.9335,0.9281,16.60,44.83,74.89,104.94,150.14,226.36,302.43,452.37,1
725.50,67.31,176.29,-0.0009,-0.1128,1,5,27.97,21.01,0.9347,0.9280,16.62,44.73,74.72,104.70,149.80,225.85,301.76,451.40,1
722.10,65.28,174.40,0.0015,-0.1150,1,5,27.97,21.01,0.9348,0.9280,16.62,44.72,74.71,104.69,149.79,225.83,301.73,451.36,1
718.19,62.59,174.21,0.0024,-0.1166,1,5,27.97,21.01,0.9348,0.9280,16.62,44.72,74.70,104.68,149.77,225.80,301.70,451.31,1
715.65,59.64,174.42,0.0017,-0.1178,1,5,27.97,21.01,0.9349,0.9280,16.62,44.71,74.69,104.67,149.76,225.78,301.67,451.26,1
713.26,55.42,171.65,0.0016,-0.1187,1,5,27.97,21.01,0.9349,0.9280,16.63,44.71,74.68,104.66,149.74,225.76,301.63,451.21,1
710.53,48.22,168.85,0.0033,-0.1182,1,5,27.97,21.01,0.9350,0.9280,16.63,44.70,74.68,104.65,149.72,225.73,301.60,451.17,1
709.25,37.87,167.81,0.0014,-0.1185,1,5,27.97,21.01,0.9350,0.9280,16.63,44.70,74.67,104.63,149.71,225.71,301.57,451.12,1
709.19,24.78,161.79,-0.0040,-0.1191,1,5,27.97,21.01,0.9351,0.9280,16.63,44.69,74.66,104.62,149.69,225.68,301.54,451.07,1
709.13,10.69,141.77,-0.0058,-0.1158,1,5,27.97,21.01,0.9351,0.9280,16.63,44.69,74.65,104.61,149.67,225.66,301.50,451.02,1
709.08,2.74,19.59,-0.0073,-0.1099,1,5,27.97,21.01,0.9352,0.9280,16.63,44.68,74.64,104.60,149.66,225.63,301.47,450.98,1
711.96,7.27,346.86,-0.0075,-0.1032,1,5,27.97,21.01,0.9353,0.9280,16.63,44.68,74.63,104.59,149.64,225.61,301.44,450.93,1
711.99,7.88,359.78,-0.0089,-0.0975,1,5,27.97,21.01,0.9353,0.9280,16.63,44.67,74.63,104.57,149.62,225.59,301.40,450.88,1
790.72,75.41,163.37,-0.0329,-0.0493,1,5,27.98,21.02,0.9333,0.9281,16.60,44.86,74.93,105.00,150.23,226.49,302.60,452.62,1
773.81,74.30,173.52,-0.0350,-0.0607,1,5,27.98,21.02,0.9333,0.9281,16.60,44.85,74.93,104.99,150.21,226.46,302.57,452.58,1
771.79,74.10,181.42,-0.0236,-0.0644,1,5,27.98,21.02,0.9334,0.9281,16.60,44.85,74.92,104.98,150.20,226.44,302.54,452.53,1
778.06,74.41,183.15,-0.0107,-0.0663,1,5,27.98,21.02,0.9334,0.9281,16.60,44.84,74.91,104.97,150.18,226.42,302.51,452.49,1
780.86,74.73,180.92,0.0001,-0.0692,1,5,27.98,21.02,0.9335,0.9281,16.60,44.84,74.90,104.96,150.17,226.39,302.48,452.44,1
779.55,74.98,178.45,0.0063,-0.0725,1,5,27.98,21.02,0.9335,0.9281,16.60,44.83,74.89,104.95,150.15,226.37,302.45,452.39,1
773.40,75.09,176.66,0.0072,-0.0731,1,5,27.98,21.02,0.9336,0.9281,16.60,44.83,74.89,104.94,150.14,226.35,302.42,452.35,1
766.01,74.94,174.57,0.0060,-0.0746,1,5,27.98,21.02,0.9336,0.9281,16.61,44.82,74.88,104.93,150.12,226.32,302.39,452.30,1
710.39,16.25,176.92,-0.0004,-0.1462,1,5,27.97,21.01,0.9347,0.9280,16.62,44.73,74.71,104.70,149.80,225.84,301.75,451.38,1
710.92,11.69,169.43,0.0002,-0.1457,1,5,27.97,21.01,0.9348,0.9280,16.62,44.72,74.71,104.69,149.78,225.82,301.72,451.33,1
710.97,7.03,161.38,-0.0001,-0.1451,1,5,27.97,21.01,0.9348,0.9280,16.62,44.72,74.70,104.68,149.76,225.79,301.68,451.29,1
710.99,3.13,146.17,-0.0016,-0.1447,1,5,27.97,21.01,0.9349,0.9280,16.63,44.71,74.69,104.66,149.75,225.77,301.65,451.24,1
711.00,1.57,28.78,-0.0023,-0.1432,1,5,27.97,21.01,0.9349,0.9280,16.63,44.71,74.68,104.65,149.73,225.75,301.62,451.19,1
712.97,15.02,347.76,-0.0775,-0.0523,1,5,27.97,21.01,0.9351,0.9280,16.63,44.69,74.66,104.62,149.68,225.67,301.52,451.05,1
713.46,18.03,354.05,-0.0585,-0.0622,1,5,27.97,21.01,0.9352,0.9280,16.63,44.68,74.65,104.61,149.67,225.65,301.49,451.00,1
714.01,19.29,351.85,-0.0125,-0.0975,1,5,27.97,21.01,0.9352,0.9280,16.63,44.68,74.64,104.59,149.65,225.62,301.46,450.96,1
714.55,18.40,355.29,-0.0039,-0.0905,1,5,27.97,21.01,0.9353,0.9280,16.63,44.67,74.63,104.58,149.63,225.60,301.42,450.91,1
714.55,17.39,0.34,-0.0014,-0.0778,1,5,27.97,21.01,0.9353,0.9280,16.63,44.67,74.62,104.57,149.62,225.57,301.39,450.86,1
745.13,72.18,155.71,-0.0279,-0.0703,1,5,27.98,21.02,0.9332,0.9281,16.60,44.86,74.94,105.01,150.24,226.50,302.62,452.64,1
723.44,66.09,162.26,-0.0291,-0.0761,1,5,27.98,21.02,0.9333,0.9281,16.60,44.86,74.93,105.00,150.22,226.48,302.59,452.60,1
715.04,59.89,172.37,-0.0268,-0.0811,1,5,27.98,21.02,0.9333,0.9281,16.60,44.85,74.92,104.99,150.21,226.45,302.56,452.55,1
714.00,58.16,181.41,-0.0191,-0.0873,1,5,27.98,21.02,0.9334,0.9281,16.60,44.85,74.91,104.98,150.19,226.43,302.53,452.51,1
716.08,59.47,183.14,-0.0073,-0.0911,1,5,27.98,21.02,0.9334,0.9281,16.60,44.84,74.91,104.97,150.18,226.40,302.50,452.46,1
716.90,60.34,180.51,0.0002,-0.0940,1,5,27.98,21.02,0.9335,0.9281,16.60,44.84,74.90,104.96,150.16,226.38,302.46,452.42,1
720.85,32.64,350.10,0.0013,-0.1061,1,5,27.97,21.01,0.9351,0.9280,16.63,44.69,74.65,104.61,149.68,225.66,301.51,451.03,1
721.61,32.93,355.01,0.0022,-0.0972,1,5,27.97,21.01,0.9352,0.9280,16.63,44.68,74.64,104.60,149.66,225.64,301.48,450.98,1
724.27,32.56,356.25,0.0049,-0.0912,1,5,27.97,21.01,0.9353,0.9280,16.63,44.68,74.64,104.59,149.64,225.61,301.44,450.93,1
724.55,31.64,0.09,0.0059,-0.0880,1,5,27.97,21.01,0.9353,0.9280,16.63,44.67,74.63,104.58,149.63,225.59,301.41,450.89,1
724.66,30.20,2.63,0.0090,-0.0831,1,5,27.97,21.01,0.9354,0.9280,16.63,44.67,74.62,104.57,149.61,225.56,301.38,450.84,1
709.28,48.06,151.83,-0.0207,-0.0781,1,5,27.98,21.02,0.9333,0.9281,16.60,44.86,74.93,105.00,150.23,226.49,302.61,452.62,1
708.29,23.78,156.43,-0.0248,-0.0842,1,5,27.98,21.02,0.9333,0.9281,16.60,44.85,74.93,104.99,150.21,226.46,302.58,452.58,1
709.47,8.30,164.93,-0.0195,-0.0850,1,5,27.98,21.02,0.9334,0.9281,16.60,44.85,74.92,104.98,150.20,226.44,302.54,452.53,1
709.47,4.56,187.03,-0.0117,-0.0849,1,5,27.98,21.02,0.9334,0.9281,16.60,44.84,74.91,104.97,150.18,226.42,302.51,452.48,1
709.47,5.70,192.33,-0.0031,-0.0861,1,5,27.98,21.02,0.9335,0.9281,16.60,44.84,74.90,104.96,150.17,226.39,302.48,452.44,1
